name,start,end,dir,angle,status,speed,time,identifier
三洞桥路,"104.05143,30.6761513;","104.048012,30.6726227",从石灰街到槐树街,230,1,20.0,2019-08-21 Wed 11:09:34,三洞桥路从石灰街到槐树街
金仙桥路,"104.05146,30.6761284;","104.055801,30.6788616",从石灰街到马家花园路,36,1,25.0,2019-08-21 Wed 11:09:34,金仙桥路从石灰街到马家花园路
金仙桥路,"104.055786,30.6788845",";104.05143,30.6761513",从马家花园路到石灰街,216,1,25.0,2019-08-21 Wed 11:09:34,金仙桥路从马家花园路到石灰街
金琴路,"104.033867,30.675951;","104.038612,30.6813602",从金罗路到营兴街,52,1,25.0,2019-08-21 Wed 11:09:34,金琴路从金罗路到营兴街
桐梓林东路,"104.062721,30.6117153",";104.062599,30.619875",从桐梓林南路到二环路南三段,90,1,25.0,2019-08-21 Wed 11:09:34,桐梓林东路从桐梓林南路到二环路南三段
桐梓林东路,"104.062386,30.6198673","104.062599,30.6161022",从二环路南三段到桐梓林南路,272,1,30.0,2019-08-21 Wed 11:09:34,桐梓林东路从二环路南三段到桐梓林南路
玉林南街,"104.062508,30.6201153","104.062363,30.6248703",从二环路南三段到倪家桥路,91,1,30.0,2019-08-21 Wed 11:09:34,玉林南街从二环路南三段到倪家桥路
玉林南街,"104.062332,30.6248665","104.062469,30.6201153",从倪家桥路到二环路南三段,271,1,25.0,2019-08-21 Wed 11:09:34,玉林南街从倪家桥路到二环路南三段
新希望路,"104.072021,30.6141872","104.071861,30.6201324",从中苑巷到二环路南二段,91,1,25.0,2019-08-21 Wed 11:09:34,新希望路从中苑巷到二环路南二段
盛隆街,"104.071838,30.6203384",";104.071686,30.625103",从二环路南二段到锦绣路,91,1,20.0,2019-08-21 Wed 11:09:34,盛隆街从二环路南二段到锦绣路
盛隆街,"104.071655,30.625103;","104.071808,30.6203327",从锦绣路到二环路南二段,271,1,25.0,2019-08-21 Wed 11:09:34,盛隆街从锦绣路到二环路南二段
锦绣路,"104.071671,30.6250896","104.076614,30.6251106",从科院街到科华北路,0,1,30.0,2019-08-21 Wed 11:09:34,锦绣路从科院街到科华北路
锦绣路,"104.076607,30.6253471","104.071671,30.6251163",从科华北路到科院街,183,1,25.0,2019-08-21 Wed 11:09:34,锦绣路从科华北路到科院街
科院街,"104.071686,30.625103;","104.071609,30.6292572",从锦绣路到成科西路,90,1,20.0,2019-08-21 Wed 11:09:34,科院街从锦绣路到成科西路
科院街,"104.071571,30.6292572",";104.071655,30.625103",从成科西路到锦绣路,270,1,20.0,2019-08-21 Wed 11:09:34,科院街从成科西路到锦绣路
成科路,"104.069366,30.6250439",";104.06929,30.6294804",从领事馆路到成科西路,90,1,20.0,2019-08-21 Wed 11:09:34,成科路从领事馆路到成科西路
成科西路,"104.066895,30.6294174","104.071594,30.6292439",从人民南路四段到科院街,357,1,20.0,2019-08-21 Wed 11:09:34,成科西路从人民南路四段到科院街
电信南街,"104.060867,30.6333599","104.057632,30.6382046",从一环路南三段到小天西街,119,1,35.0,2019-08-21 Wed 11:09:34,电信南街从一环路南三段到小天西街
电信南街,"104.057602,30.638155;","104.060837,30.6333599",从小天西街到一环路南三段,300,1,25.0,2019-08-21 Wed 11:09:34,电信南街从小天西街到一环路南三段
洗面桥东二街,"104.054153,30.6374092","104.056442,30.6362667",从洗面桥街到小天西街,329,1,30.0,2019-08-21 Wed 11:09:34,洗面桥东二街从洗面桥街到小天西街
洗面桥东二街,"104.056465,30.6362896","104.054169,30.6374359",从小天西街到洗面桥街,149,1,20.0,2019-08-21 Wed 11:09:34,洗面桥东二街从小天西街到洗面桥街
临江西路,"104.066124,30.6462307","104.059914,30.6466713",从人民南路三段到浆洗街,175,1,30.0,2019-08-21 Wed 11:09:34,临江西路从人民南路三段到浆洗街
染靛街,"104.056213,30.6477108","104.059753,30.6463871",从通祠路到浆洗街,336,1,25.0,2019-08-21 Wed 11:09:34,染靛街从通祠路到浆洗街
染靛街,"104.059753,30.6464138","104.056229,30.6477337",从浆洗街到通祠路,156,1,25.0,2019-08-21 Wed 11:09:34,染靛街从浆洗街到通祠路
大学路,"104.071999,30.642765;",";104.073296,30.642746",从临江路到十七街,359,1,26.0,2019-08-21 Wed 11:09:34,大学路从临江路到十七街
临江中路,"104.075066,30.6452446","104.066124,30.6462307",从新南路到人民南路三段,172,1,35.0,2019-08-21 Wed 11:09:34,临江中路从新南路到人民南路三段
南府街,"104.068886,30.648489;","104.071075,30.6487198",从新开街到横丁字街,6,1,30.0,2019-08-21 Wed 11:09:34,南府街从新开街到横丁字街
南府街,"104.071075,30.6487503","104.068901,30.6485157",从横丁字街到新开街,187,1,30.0,2019-08-21 Wed 11:09:34,南府街从横丁字街到新开街
盐道街,"104.066261,30.649128;",";104.068886,30.648489",从人民南路二段到新开街,344,1,25.0,2019-08-21 Wed 11:09:34,盐道街从人民南路二段到新开街
盐道街,"104.068909,30.6485157","104.066261,30.6491547",从新开街到人民南路二段,164,1,30.0,2019-08-21 Wed 11:09:34,盐道街从新开街到人民南路二段
横丁字街,"104.071091,30.6487293",";104.071869,30.650013",从南府街到锦兴路,62,1,25.0,2019-08-21 Wed 11:09:34,横丁字街从南府街到锦兴路
横丁字街,"104.071838,30.6500263",";104.07106,30.6487427",从锦兴路到南府街,242,1,20.0,2019-08-21 Wed 11:09:34,横丁字街从锦兴路到南府街
新开街,"104.068909,30.6484985","104.070038,30.6507607",从盐道街到西丁字街,66,1,25.0,2019-08-21 Wed 11:09:34,新开街从盐道街到西丁字街
新开街,"104.070007,30.650774;","104.068878,30.6485062",从西丁字街到盐道街,246,1,25.0,2019-08-21 Wed 11:09:34,新开街从西丁字街到盐道街
指挥街,"104.066643,30.6491508","104.068283,30.6514797",从盐道街到西丁字街,58,1,25.0,2019-08-21 Wed 11:09:34,指挥街从盐道街到西丁字街
东丁字街,"104.071846,30.6500359",";104.07003,30.6507778",从锦兴路到新开街,154,1,40.0,2019-08-21 Wed 11:09:34,东丁字街从锦兴路到新开街
向荣桥街,"104.071915,30.6500969","104.072723,30.6512089",从锦兴路到新半边街,57,1,25.0,2019-08-21 Wed 11:09:34,向荣桥街从锦兴路到新半边街
向荣桥街,"104.072693,30.6512222",";104.071877,30.650116",从新半边街到锦兴路,237,1,26.0,2019-08-21 Wed 11:09:34,向荣桥街从新半边街到锦兴路
西丁字街,"104.068283,30.6514664","104.070007,30.6507511",从指挥街到新开街,334,1,25.0,2019-08-21 Wed 11:09:34,西丁字街从指挥街到新开街
西丁字街,"104.07003,30.6507778;","104.068291,30.6514931",从新开街到指挥街,154,1,25.0,2019-08-21 Wed 11:09:34,西丁字街从新开街到指挥街
青石桥南街,"104.071411,30.6526527",";104.070007,30.650774",从向阳街到西丁字街,237,1,20.0,2019-08-21 Wed 11:09:34,青石桥南街从向阳街到西丁字街
新半边街,"104.071396,30.6526451","104.072693,30.6512051",从青石桥南街到向荣桥街,307,1,20.0,2019-08-21 Wed 11:09:34,新半边街从青石桥南街到向荣桥街
新半边街,"104.072708,30.651226;","104.071419,30.6526623",从向荣桥街到青石桥南街,127,1,20.0,2019-08-21 Wed 11:09:34,新半边街从向荣桥街到青石桥南街
烟袋巷,"104.068283,30.6514797","104.068871,30.6524048",从西丁字街到新光华街,61,1,26.0,2019-08-21 Wed 11:09:34,烟袋巷从西丁字街到新光华街
青石桥中街,"104.07209,30.6535816;","104.071411,30.6526527",从古卧龙桥街到向阳街,237,1,20.0,2019-08-21 Wed 11:09:34,青石桥中街从古卧龙桥街到向阳街
向阳街,"104.070061,30.6538124","104.071411,30.6526527",从大业路到青石桥中街,315,1,20.0,2019-08-21 Wed 11:09:34,向阳街从大业路到青石桥中街
古卧龙桥街,"104.070442,30.6544971",";104.07209,30.6535816",从大业路到青石桥中街,327,1,25.0,2019-08-21 Wed 11:09:34,古卧龙桥街从大业路到青石桥中街
下汪家拐街,"104.057121,30.6547737",";104.05867,30.6537113",从上汪家拐街到横陕西街,321,1,25.0,2019-08-21 Wed 11:09:34,下汪家拐街从上汪家拐街到横陕西街
下汪家拐街,"104.058685,30.6537285","104.057137,30.6547947",从横陕西街到上汪家拐街,141,1,31.0,2019-08-21 Wed 11:09:34,下汪家拐街从横陕西街到上汪家拐街
君平街,"104.055069,30.6566658","104.058601,30.6544628",从小南街到横陕西街,324,1,25.0,2019-08-21 Wed 11:09:34,君平街从小南街到横陕西街
君平街,"104.058617,30.6544895","104.055084,30.6566925",从横陕西街到小南街,144,1,25.0,2019-08-21 Wed 11:09:34,君平街从横陕西街到小南街
东华门街,"104.068909,30.6585331","104.068802,30.6670227",从人民东路到西玉龙街,90,1,20.0,2019-08-21 Wed 11:09:34,东华门街从人民东路到西玉龙街
东华门街,"104.068794,30.6654358","104.068871,30.6585331",从西玉龙街到人民东路,270,1,25.0,2019-08-21 Wed 11:09:34,东华门街从西玉龙街到人民东路
将军街,"104.06057,30.659214;1","104.056305,30.6603107",从东城根上街到长顺上街,163,1,20.0,2019-08-21 Wed 11:09:34,将军街从东城根上街到长顺上街
西华门街,"104.062599,30.6583824","104.062469,30.6635513",从人民西路到羊市街,91,1,20.0,2019-08-21 Wed 11:09:34,西华门街从人民西路到羊市街
西华门街,"104.062241,30.6669426","104.062569,30.6583824",从羊市街到人民西路,271,1,25.0,2019-08-21 Wed 11:09:34,西华门街从羊市街到人民西路
商业后街,"104.056046,30.6662216","104.060287,30.6669025",从长顺中街到东城根下街,10,1,30.0,2019-08-21 Wed 11:09:34,商业后街从长顺中街到东城根下街
商业后街,"104.060249,30.6669159","104.056046,30.6662483",从东城根下街到长顺中街,190,1,30.0,2019-08-21 Wed 11:09:34,商业后街从东城根下街到长顺中街
古中市街,"104.070663,30.6636925",";104.07225,30.6636658",从顺城大街到鼓楼南街,358,1,20.0,2019-08-21 Wed 11:09:34,古中市街从顺城大街到鼓楼南街
古中市街,"104.072266,30.6636982","104.070663,30.6637192",从鼓楼南街到顺城大街,179,1,26.0,2019-08-21 Wed 11:09:34,古中市街从鼓楼南街到顺城大街
东打铜街,"104.073105,30.6681995",";104.07074,30.6692791",从锣锅巷到顺城大街,152,1,30.0,2019-08-21 Wed 11:09:34,东打铜街从锣锅巷到顺城大街
北打铜街,"104.071411,30.6690483","104.072388,30.6704216",从东打铜街到文武路,58,1,30.0,2019-08-21 Wed 11:09:34,北打铜街从东打铜街到文武路
北打铜街,"104.072372,30.6704407","104.071381,30.6690617",从文武路到东打铜街,238,1,20.0,2019-08-21 Wed 11:09:34,北打铜街从文武路到东打铜街
正府街,"104.07074,30.6692791;",";104.06649,30.6704807",从顺城大街到人民中路二段,161,1,30.0,2019-08-21 Wed 11:09:34,正府街从顺城大街到人民中路二段
金丝街,"104.071701,30.6727371","104.070816,30.6713028",从楞伽庵街到文武路,242,1,20.0,2019-08-21 Wed 11:09:34,金丝街从楞伽庵街到文武路
楞伽庵街,"104.073402,30.6719685","104.071716,30.6727333",从白云寺街到金丝街,152,1,25.0,2019-08-21 Wed 11:09:34,楞伽庵街从白云寺街到金丝街
红石柱街,"104.069099,30.6740303","6;104.071709,30.67272",从人民中路三段到金丝街,329,1,20.0,2019-08-21 Wed 11:09:34,红石柱街从人民中路三段到金丝街
红石柱街,"104.071724,30.6727467",";104.069122,30.674057",从金丝街到人民中路三段,149,1,30.0,2019-08-21 Wed 11:09:34,红石柱街从金丝街到人民中路三段
万和路,"104.060326,30.6716442","104.060516,30.6760216",从八宝街到北较场西路,87,1,35.0,2019-08-21 Wed 11:09:34,万和路从八宝街到北较场西路
大安西路,"104.071609,30.6774082",";104.07682,30.6756897",从人民中路三段到大安中路,339,1,35.0,2019-08-21 Wed 11:09:34,大安西路从人民中路三段到大安中路
大安西路,"104.076836,30.6757164","104.071609,30.6774349",从大安中路到人民中路三段,159,1,35.0,2019-08-21 Wed 11:09:34,大安西路从大安中路到人民中路三段
天府一街,"104.046448,30.5602398","104.056854,30.5602932",从剑南大道中段到益州大道中段,0,3,10.0,2019-08-21 Wed 11:09:34,天府一街从剑南大道中段到益州大道中段
府城大道东段,"104.067802,30.588644;","104.068054,30.5886402",天府大道北段附近,358,3,10.0,2019-08-21 Wed 11:09:34,府城大道东段天府大道北段附近
长寿路,"104.067047,30.611805;","104.072075,30.6119194",从人民南路四段到新希望路,1,3,5.0,2019-08-21 Wed 11:09:34,长寿路从人民南路四段到新希望路
南三环路四段,"104.037704,30.6024036","104.061913,30.5980129",从蓝天立交到南华立交桥,348,2,35.0,2019-08-21 Wed 11:09:34,南三环路四段从蓝天立交到南华立交桥
文昌路,"104.002052,30.5867691","104.005455,30.5762405",从武侯大道文昌段到机场路土桥段,285,2,25.0,2019-08-21 Wed 11:09:34,文昌路从武侯大道文昌段到机场路土桥段
天府一街,"104.034683,30.5627956","104.046448,30.5602398",从川大路到剑南大道中段,345,2,20.0,2019-08-21 Wed 11:09:34,天府一街从川大路到剑南大道中段
天府一街,"104.059372,30.5604362","104.034767,30.5628586",从盛锦一街到川大路,173,2,20.0,2019-08-21 Wed 11:09:34,天府一街从盛锦一街到川大路
益州大道中段,"104.056793,30.5557728","104.056847,30.5604305",从盛邦街到天府一街,89,2,15.0,2019-08-21 Wed 11:09:34,益州大道中段从盛邦街到天府一街
民丰大道西段,"104.060051,30.5753784","104.064339,30.5754929",从益州大道北段到安远路,1,2,25.0,2019-08-21 Wed 11:09:34,民丰大道西段从益州大道北段到安远路
民丰大道西段,"104.050285,30.5752659","104.046165,30.5751915",从锦悦西二路到剑南大道,181,2,20.0,2019-08-21 Wed 11:09:34,民丰大道西段从锦悦西二路到剑南大道
万象北路,"104.050468,30.588232;","104.050613,30.5911694",从府城大道西段到和盛西街,87,2,15.0,2019-08-21 Wed 11:09:34,万象北路从府城大道西段到和盛西街
和硕西街,"104.050789,30.5940895","5;104.054329,30.59412",从万象北路到成汉中路,0,2,25.0,2019-08-21 Wed 11:09:34,和硕西街从万象北路到成汉中路
天晖路,"104.064018,30.5887337",";104.063812,30.594244",从府城大道中段到天益街,91,2,25.0,2019-08-21 Wed 11:09:34,天晖路从府城大道中段到天益街
天益街,"104.063812,30.594244;","104.060249,30.5942841",从天晖路到益州大道北段,179,2,25.0,2019-08-21 Wed 11:09:34,天益街从天晖路到益州大道北段
益新大道,"104.033813,30.6043148","104.030312,30.5848045",从南三环路五段到益园三路,261,2,25.0,2019-08-21 Wed 11:09:34,益新大道从南三环路五段到益园三路
蜀锦路,"104.064392,30.5772438","104.067947,30.5773373",从安远路到天府大道北段,1,2,25.0,2019-08-21 Wed 11:09:34,蜀锦路从安远路到天府大道北段
蜀锦路,"104.067947,30.5774364","104.064392,30.5773373",从天府大道北段到安远路,181,2,15.0,2019-08-21 Wed 11:09:34,蜀锦路从天府大道北段到安远路
长寿路,"104.072075,30.6119461","104.067039,30.6118355",从新希望路到人民南路四段,181,2,15.0,2019-08-21 Wed 11:09:34,长寿路从新希望路到人民南路四段
盛和二路,"104.054382,30.6031876","104.060562,30.6029606",从成汉北路到益州大道北段,357,2,25.0,2019-08-21 Wed 11:09:34,盛和二路从成汉北路到益州大道北段
人民南路四段,"104.067398,30.609396;","104.067184,30.6162262",从机场高速出入口到桐梓林北路,91,2,20.0,2019-08-21 Wed 11:09:34,人民南路四段从机场高速出入口到桐梓林北路
蜀锦路,"104.060051,30.5772266","104.062309,30.5772133",从益州大道北段到泰来路,359,2,20.0,2019-08-21 Wed 11:09:34,蜀锦路从益州大道北段到泰来路
新园南二路,"104.039841,30.5936184","104.038155,30.5959911",从新园大道到火车南站西路,121,2,25.0,2019-08-21 Wed 11:09:34,新园南二路从新园大道到火车南站西路
南三环路四段辅路,"104.059914,30.5983963","104.042984,30.5998573",从南华立交桥到蓝天立交,174,2,25.0,2019-08-21 Wed 11:09:34,南三环路四段辅路从南华立交桥到蓝天立交
南三环路四段,"104.058594,30.5982666","104.038261,30.6024094",从南华立交桥到蓝天立交,166,1,60.0,2019-08-21 Wed 11:09:34,南三环路四段从南华立交桥到蓝天立交
南三环路四段,"104.061913,30.5980129","104.065063,30.5979424",从南华立交桥到天府立交,358,1,40.0,2019-08-21 Wed 11:09:34,南三环路四段从南华立交桥到天府立交
天府大道中段,"104.069725,30.5355644","104.068726,30.5658569",从大成一街到人南立交桥,91,1,45.0,2019-08-21 Wed 11:09:34,天府大道中段从大成一街到人南立交桥
天府大道中段,"104.068527,30.5658627","104.069443,30.5355415",从人南立交桥到大成一街,271,1,35.0,2019-08-21 Wed 11:09:34,天府大道中段从人南立交桥到大成一街
民丰大道东段,"104.074944,30.5758934",";104.06823,30.5757427",从红星路南延线到天府大道北段,181,1,46.0,2019-08-21 Wed 11:09:34,民丰大道东段从红星路南延线到天府大道北段
